Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
117,118,7,11,107,108,43,Train/43/43_00018_00015.png
29,29,6,6,24,24,43,Train/43/43_00018_00016.png
29,29,6,6,24,24,43,Train/43/43_00018_00017.png
31,31,6,6,26,26,43,Train/43/43_00018_00018.png
30,31,5,6,25,26,43,Train/43/43_00018_00019.png
32,33,5,6,27,28,43,Train/43/43_00018_00020.png
32,33,5,6,27,28,43,Train/43/43_00018_00021.png
33,32,6,5,28,27,43,Train/43/43_00018_00022.png
33,33,6,6,28,28,43,Train/43/43_00018_00023.png
34,33,6,5,29,28,43,Train/43/43_00018_00024.png
33,34,5,6,28,29,43,Train/43/43_00018_00025.png
33,34,5,6,28,29,43,Train/43/43_00018_00026.png
36,35,6,5,31,30,43,Train/43/43_00018_00027.png
36,36,5,5,31,31,43,Train/43/43_00018_00028.png
36,37,5,6,31,32,43,Train/43/43_00019_00000.png
37,37,6,6,32,32,43,Train/43/43_00019_00001.png
37,37,6,6,32,32,43,Train/43/43_00019_00002.png
41,41,6,6,36,36,43,Train/43/43_00019_00003.png
41,41,6,6,36,36,43,Train/43/43_00019_00004.png
41,40,6,5,36,35,43,Train/43/43_00019_00005.png
40,41,5,6,35,36,43,Train/43/43_00019_00006.png
41,40,6,5,36,35,43,Train/43/43_00019_00007.png
40,41,5,6,35,36,43,Train/43/43_00019_00008.png
40,40,5,5,35,35,43,Train/43/43_00019_00009.png
42,42,5,5,37,37,43,Train/43/43_00019_00010.png
44,44,6,6,39,39,43,Train/43/43_00019_00011.png
47,46,6,5,42,41,43,Train/43/43_00019_00012.png
48,49,5,6,43,44,43,Train/43/43_00019_00013.png
52,53,5,6,47,48,43,Train/43/43_00019_00014.png
54,55,5,6,49,50,43,Train/43/43_00019_00015.png
58,58,5,5,53,53,43,Train/43/43_00019_00016.png
28,26,5,6,22,21,43,Train/43/43_00019_00017.png
28,26,5,5,22,20,43,Train/43/43_00019_00018.png
30,28,6,6,24,22,43,Train/43/43_00019_00019.png
30,29,5,6,25,24,43,Train/43/43_00019_00020.png
30,29,5,6,25,24,43,Train/43/43_00019_00021.png
32,29,6,5,27,24,43,Train/43/43_00019_00022.png
32,29,5,5,26,24,43,Train/43/43_00019_00023.png
32,31,5,6,27,26,43,Train/43/43_00019_00024.png
33,30,6,5,28,25,43,Train/43/43_00019_00025.png
33,31,5,5,27,25,43,Train/43/43_00019_00026.png
35,32,6,5,30,27,43,Train/43/43_00019_00027.png
36,33,5,5,30,28,43,Train/43/43_00019_00028.png
38,35,6,6,33,30,43,Train/43/43_00020_00000.png
39,35,6,5,33,29,43,Train/43/43_00020_00001.png
40,37,6,6,34,31,43,Train/43/43_00020_00002.png
40,37,5,6,34,32,43,Train/43/43_00020_00003.png
40,38,5,5,35,32,43,Train/43/43_00020_00004.png
43,40,6,6,38,35,43,Train/43/43_00020_00005.png
44,42,6,6,39,36,43,Train/43/43_00020_00006.png
46,42,6,5,41,37,43,Train/43/43_00020_00007.png
48,44,6,5,43,39,43,Train/43/43_00020_00008.png
49,47,5,6,44,42,43,Train/43/43_00020_00009.png
49,47,5,6,44,42,43,Train/43/43_00020_00010.png
51,48,5,5,46,43,43,Train/43/43_00020_00011.png
51,48,5,5,46,43,43,Train/43/43_00020_00012.png
53,50,6,6,48,45,43,Train/43/43_00020_00013.png
55,51,6,5,50,46,43,Train/43/43_00020_00014.png
59,55,5,6,54,50,43,Train/43/43_00020_00015.png
68,60,7,5,62,55,43,Train/43/43_00020_00016.png
74,67,7,6,68,61,43,Train/43/43_00020_00017.png
27,25,6,5,22,20,43,Train/43/43_00020_00018.png
27,27,6,6,22,21,43,Train/43/43_00020_00019.png
28,28,5,6,22,22,43,Train/43/43_00020_00020.png
29,27,5,5,23,22,43,Train/43/43_00020_00021.png
30,28,6,5,25,22,43,Train/43/43_00020_00022.png
30,28,6,6,25,23,43,Train/43/43_00020_00023.png
31,29,6,6,26,24,43,Train/43/43_00020_00024.png
32,30,5,6,26,25,43,Train/43/43_00020_00025.png
33,31,6,5,28,25,43,Train/43/43_00020_00026.png
35,31,6,5,29,25,43,Train/43/43_00020_00027.png
35,32,5,6,29,27,43,Train/43/43_00020_00028.png
35,34,5,6,30,28,43,Train/43/43_00021_00000.png
37,35,5,6,31,29,43,Train/43/43_00021_00001.png
38,36,5,6,32,30,43,Train/43/43_00021_00002.png
39,36,5,5,33,30,43,Train/43/43_00021_00003.png
41,38,6,6,35,32,43,Train/43/43_00021_00004.png
41,39,5,6,36,33,43,Train/43/43_00021_00005.png
43,40,6,6,38,34,43,Train/43/43_00021_00006.png
45,42,5,6,40,36,43,Train/43/43_00021_00007.png
49,44,6,6,44,39,43,Train/43/43_00021_00008.png
50,44,6,5,45,39,43,Train/43/43_00021_00009.png
52,46,5,5,47,40,43,Train/43/43_00021_00010.png
55,49,5,5,50,43,43,Train/43/43_00021_00011.png
60,52,6,5,54,46,43,Train/43/43_00021_00012.png
62,55,5,6,57,50,43,Train/43/43_00021_00013.png
67,57,6,6,61,52,43,Train/43/43_00021_00014.png
72,60,6,5,65,55,43,Train/43/43_00021_00015.png
76,66,6,6,69,60,43,Train/43/43_00021_00016.png
84,71,8,6,76,64,43,Train/43/43_00021_00017.png
89,75,8,6,81,69,43,Train/43/43_00021_00018.png
27,27,6,6,22,22,43,Train/43/43_00021_00019.png
27,27,6,6,22,22,43,Train/43/43_00021_00020.png
26,27,5,6,21,22,43,Train/43/43_00021_00021.png
27,28,5,6,22,23,43,Train/43/43_00021_00022.png
27,28,5,6,22,23,43,Train/43/43_00021_00023.png
28,28,6,6,23,23,43,Train/43/43_00021_00024.png
27,28,5,6,22,23,43,Train/43/43_00021_00025.png
27,28,5,6,22,23,43,Train/43/43_00021_00026.png
27,28,5,6,22,23,43,Train/43/43_00021_00027.png
28,28,5,5,23,23,43,Train/43/43_00021_00028.png
27,27,5,5,22,22,43,Train/43/43_00022_00000.png
28,29,5,6,23,24,43,Train/43/43_00022_00001.png
28,28,5,5,23,23,43,Train/43/43_00022_00002.png
30,30,5,5,25,25,43,Train/43/43_00022_00003.png
30,30,5,5,25,25,43,Train/43/43_00022_00004.png
31,32,5,6,25,27,43,Train/43/43_00022_00005.png
33,32,6,5,28,27,43,Train/43/43_00022_00006.png
34,35,5,6,29,30,43,Train/43/43_00022_00007.png
38,36,6,5,33,31,43,Train/43/43_00022_00008.png
40,39,5,6,35,34,43,Train/43/43_00022_00009.png
41,41,5,6,36,35,43,Train/43/43_00022_00010.png
44,42,5,5,38,36,43,Train/43/43_00022_00011.png
48,45,6,5,43,40,43,Train/43/43_00022_00012.png
53,50,6,6,47,45,43,Train/43/43_00022_00013.png
57,55,5,6,52,50,43,Train/43/43_00022_00014.png
63,60,5,5,58,55,43,Train/43/43_00022_00015.png
74,71,7,7,68,65,43,Train/43/43_00022_00016.png
88,84,8,7,81,77,43,Train/43/43_00022_00017.png
106,100,10,8,97,92,43,Train/43/43_00022_00018.png
124,119,11,10,114,109,43,Train/43/43_00022_00019.png
30,30,5,5,25,25,43,Train/43/43_00022_00020.png
30,31,5,6,25,26,43,Train/43/43_00022_00021.png
30,30,5,5,25,25,43,Train/43/43_00022_00022.png
30,31,5,6,25,26,43,Train/43/43_00022_00023.png
31,31,5,5,26,26,43,Train/43/43_00022_00024.png
32,31,6,5,27,26,43,Train/43/43_00022_00025.png
32,31,6,5,27,26,43,Train/43/43_00022_00026.png
32,33,5,6,27,28,43,Train/43/43_00022_00027.png
34,35,5,6,29,30,43,Train/43/43_00022_00028.png
35,34,6,5,30,29,43,Train/43/43_00023_00000.png
34,34,5,5,29,29,43,Train/43/43_00023_00001.png
35,35,6,6,30,30,43,Train/43/43_00023_00002.png
35,35,5,5,30,30,43,Train/43/43_00023_00003.png
36,36,6,6,31,31,43,Train/43/43_00023_00004.png
36,36,6,6,31,31,43,Train/43/43_00023_00005.png
40,40,6,6,35,35,43,Train/43/43_00023_00006.png
39,40,5,6,34,35,43,Train/43/43_00023_00007.png
40,40,6,6,35,35,43,Train/43/43_00023_00008.png
40,40,5,5,35,35,43,Train/43/43_00023_00009.png
41,40,6,5,36,35,43,Train/43/43_00023_00010.png
42,43,5,6,37,38,43,Train/43/43_00023_00011.png
44,44,5,5,39,39,43,Train/43/43_00023_00012.png
45,45,6,6,40,40,43,Train/43/43_00023_00013.png
48,48,5,5,43,43,43,Train/43/43_00023_00014.png
50,50,5,5,45,45,43,Train/43/43_00023_00015.png
53,53,6,6,48,48,43,Train/43/43_00023_00016.png
55,55,6,6,50,50,43,Train/43/43_00023_00017.png
61,61,6,6,56,56,43,Train/43/43_00023_00018.png
73,72,7,6,67,66,43,Train/43/43_00023_00019.png
76,76,6,6,70,70,43,Train/43/43_00023_00020.png
36,36,5,5,31,31,43,Train/43/43_00023_00021.png
37,36,6,5,32,31,43,Train/43/43_00023_00022.png
36,36,5,5,31,31,43,Train/43/43_00023_00023.png
37,36,6,5,32,31,43,Train/43/43_00023_00024.png
38,38,6,6,33,33,43,Train/43/43_00023_00025.png
39,38,6,5,34,33,43,Train/43/43_00023_00026.png
39,40,5,6,34,35,43,Train/43/43_00023_00027.png
39,40,5,6,34,35,43,Train/43/43_00023_00028.png
39,39,5,5,34,34,43,Train/43/43_00024_00000.png
40,40,6,6,35,35,43,Train/43/43_00024_00001.png
39,40,5,6,34,35,43,Train/43/43_00024_00002.png
40,40,6,6,35,35,43,Train/43/43_00024_00003.png
40,40,6,6,35,35,43,Train/43/43_00024_00004.png
39,39,5,5,34,34,43,Train/43/43_00024_00005.png
43,42,6,5,38,37,43,Train/43/43_00024_00006.png
43,43,6,6,38,38,43,Train/43/43_00024_00007.png
43,42,6,5,38,37,43,Train/43/43_00024_00008.png
43,43,6,6,38,38,43,Train/43/43_00024_00009.png
45,44,6,5,40,39,43,Train/43/43_00024_00010.png
45,44,6,5,40,39,43,Train/43/43_00024_00011.png
47,47,6,6,42,42,43,Train/43/43_00024_00012.png
47,47,6,6,42,42,43,Train/43/43_00024_00013.png
47,47,6,6,42,42,43,Train/43/43_00024_00014.png
50,50,6,6,45,45,43,Train/43/43_00024_00015.png
52,52,5,5,47,47,43,Train/43/43_00024_00016.png
54,54,5,5,49,49,43,Train/43/43_00024_00017.png
56,57,5,6,51,52,43,Train/43/43_00024_00018.png
57,57,6,6,52,52,43,Train/43/43_00024_00019.png
59,58,6,5,54,53,43,Train/43/43_00024_00020.png
61,60,6,5,56,55,43,Train/43/43_00024_00021.png
29,25,6,5,24,20,43,Train/43/43_00024_00022.png
31,29,6,6,26,23,43,Train/43/43_00024_00023.png
33,29,6,5,28,24,43,Train/43/43_00024_00024.png
35,33,6,6,30,27,43,Train/43/43_00024_00025.png
35,33,5,6,29,27,43,Train/43/43_00024_00026.png
37,32,6,5,31,27,43,Train/43/43_00024_00027.png
37,34,6,6,32,29,43,Train/43/43_00024_00028.png
37,33,6,5,32,28,43,Train/43/43_00025_00000.png
37,34,5,5,32,29,43,Train/43/43_00025_00001.png
38,35,5,6,33,30,43,Train/43/43_00025_00002.png
40,35,6,5,35,30,43,Train/43/43_00025_00003.png
40,37,5,6,35,32,43,Train/43/43_00025_00004.png
42,37,6,5,36,31,43,Train/43/43_00025_00005.png
42,38,5,5,36,32,43,Train/43/43_00025_00006.png
44,40,6,6,38,34,43,Train/43/43_00025_00007.png
44,40,6,6,39,35,43,Train/43/43_00025_00008.png
45,41,5,5,40,35,43,Train/43/43_00025_00009.png
47,43,5,6,41,37,43,Train/43/43_00025_00010.png
49,44,6,5,44,38,43,Train/43/43_00025_00011.png
51,46,6,5,46,40,43,Train/43/43_00025_00012.png
54,48,6,6,49,43,43,Train/43/43_00025_00013.png
57,50,6,5,52,45,43,Train/43/43_00025_00014.png
58,52,5,5,53,47,43,Train/43/43_00025_00015.png
63,55,6,5,57,50,43,Train/43/43_00025_00016.png
64,57,5,5,59,52,43,Train/43/43_00025_00017.png
71,62,7,5,65,56,43,Train/43/43_00025_00018.png
75,69,6,7,69,62,43,Train/43/43_00025_00019.png
81,71,8,7,74,65,43,Train/43/43_00025_00020.png
88,77,7,7,80,71,43,Train/43/43_00025_00021.png
95,84,8,8,87,77,43,Train/43/43_00025_00022.png
28,25,5,5,23,20,43,Train/43/43_00025_00023.png
30,27,5,5,25,22,43,Train/43/43_00025_00024.png
31,28,6,6,26,23,43,Train/43/43_00025_00025.png
30,28,5,6,25,23,43,Train/43/43_00025_00026.png
30,28,5,6,25,23,43,Train/43/43_00025_00027.png
31,27,5,5,25,22,43,Train/43/43_00025_00028.png
31,30,5,6,26,24,43,Train/43/43_00026_00000.png
31,29,6,6,26,24,43,Train/43/43_00026_00001.png
32,30,6,6,26,25,43,Train/43/43_00026_00002.png
33,31,6,5,27,25,43,Train/43/43_00026_00003.png
35,32,6,5,29,26,43,Train/43/43_00026_00004.png
35,32,5,5,29,27,43,Train/43/43_00026_00005.png
37,34,6,5,31,28,43,Train/43/43_00026_00006.png
37,35,6,6,32,30,43,Train/43/43_00026_00007.png
39,36,6,6,33,31,43,Train/43/43_00026_00008.png
40,38,5,6,34,33,43,Train/43/43_00026_00009.png
42,38,6,5,36,33,43,Train/43/43_00026_00010.png
42,41,5,6,37,36,43,Train/43/43_00026_00011.png
45,43,6,6,40,38,43,Train/43/43_00026_00012.png
47,45,6,6,42,40,43,Train/43/43_00026_00013.png
48,46,6,6,43,41,43,Train/43/43_00026_00014.png
50,48,5,5,45,43,43,Train/43/43_00026_00015.png
52,48,6,6,47,43,43,Train/43/43_00026_00016.png
57,53,5,5,52,48,43,Train/43/43_00026_00017.png
58,54,6,6,53,49,43,Train/43/43_00026_00018.png
62,59,5,6,57,54,43,Train/43/43_00026_00019.png
71,59,6,5,65,54,43,Train/43/43_00026_00020.png
73,73,6,7,67,67,43,Train/43/43_00026_00021.png
86,76,7,6,79,70,43,Train/43/43_00026_00022.png
99,88,9,8,91,81,43,Train/43/43_00026_00023.png
27,26,5,5,22,20,43,Train/43/43_00026_00024.png
28,27,5,6,23,22,43,Train/43/43_00026_00025.png
29,26,6,5,24,21,43,Train/43/43_00026_00026.png
28,27,5,6,23,22,43,Train/43/43_00026_00027.png
28,26,5,5,23,21,43,Train/43/43_00026_00028.png
31,27,6,5,26,22,43,Train/43/43_00027_00000.png
31,28,6,6,26,23,43,Train/43/43_00027_00001.png
31,28,6,6,26,23,43,Train/43/43_00027_00002.png
31,29,5,6,26,24,43,Train/43/43_00027_00003.png
34,32,6,6,29,26,43,Train/43/43_00027_00004.png
36,33,5,6,31,28,43,Train/43/43_00027_00005.png
37,34,5,6,32,29,43,Train/43/43_00027_00006.png
38,34,5,6,32,29,43,Train/43/43_00027_00007.png
40,34,6,6,34,29,43,Train/43/43_00027_00008.png
39,34,5,5,34,29,43,Train/43/43_00027_00009.png
42,36,6,5,37,31,43,Train/43/43_00027_00010.png
45,39,6,5,40,34,43,Train/43/43_00027_00011.png
47,42,5,5,41,36,43,Train/43/43_00027_00012.png
50,45,5,5,45,40,43,Train/43/43_00027_00013.png
55,49,6,5,49,43,43,Train/43/43_00027_00014.png
56,51,6,6,51,46,43,Train/43/43_00027_00015.png
59,54,5,5,54,49,43,Train/43/43_00027_00016.png
64,57,6,5,59,52,43,Train/43/43_00027_00017.png
70,61,6,5,64,56,43,Train/43/43_00027_00018.png
76,69,6,6,70,63,43,Train/43/43_00027_00019.png
86,75,8,6,79,69,43,Train/43/43_00027_00020.png
97,87,8,7,89,80,43,Train/43/43_00027_00021.png
111,100,9,8,102,92,43,Train/43/43_00027_00022.png
131,119,12,11,120,109,43,Train/43/43_00027_00023.png
166,152,15,14,152,139,43,Train/43/43_00027_00024.png
29,31,5,6,24,26,43,Train/43/43_00027_00025.png
31,30,6,5,25,25,43,Train/43/43_00027_00026.png
31,31,5,6,26,26,43,Train/43/43_00027_00027.png
33,31,6,5,28,25,43,Train/43/43_00027_00028.png
34,32,5,6,29,27,43,Train/43/43_00028_00000.png
36,33,6,6,30,27,43,Train/43/43_00028_00001.png
37,34,6,6,32,29,43,Train/43/43_00028_00002.png
37,34,5,5,31,28,43,Train/43/43_00028_00003.png
38,36,5,6,33,31,43,Train/43/43_00028_00004.png
38,35,5,5,33,30,43,Train/43/43_00028_00005.png
40,37,5,6,35,32,43,Train/43/43_00028_00006.png
41,37,5,5,36,31,43,Train/43/43_00028_00007.png
43,39,5,6,37,33,43,Train/43/43_00028_00008.png
44,39,6,6,39,34,43,Train/43/43_00028_00009.png
44,39,5,5,39,34,43,Train/43/43_00028_00010.png
45,41,5,6,40,35,43,Train/43/43_00028_00011.png
47,41,6,6,42,36,43,Train/43/43_00028_00012.png
44,42,5,6,39,37,43,Train/43/43_00028_00013.png
45,42,5,6,40,37,43,Train/43/43_00028_00014.png
50,42,6,5,45,37,43,Train/43/43_00028_00015.png
50,43,5,5,45,38,43,Train/43/43_00028_00016.png
51,44,5,5,46,39,43,Train/43/43_00028_00017.png
54,46,6,6,48,41,43,Train/43/43_00028_00018.png
55,47,6,5,50,42,43,Train/43/43_00028_00019.png
57,49,6,6,51,44,43,Train/43/43_00028_00020.png
59,51,6,6,53,46,43,Train/43/43_00028_00021.png
59,52,5,6,54,47,43,Train/43/43_00028_00022.png
63,54,6,5,58,48,43,Train/43/43_00028_00023.png
65,56,6,6,59,51,43,Train/43/43_00028_00024.png
69,58,6,5,63,53,43,Train/43/43_00028_00025.png
33,32,5,5,28,27,43,Train/43/43_00028_00026.png
33,33,5,6,28,28,43,Train/43/43_00028_00027.png
35,35,6,6,30,29,43,Train/43/43_00028_00028.png
35,35,5,6,30,30,43,Train/43/43_00029_00000.png
36,34,6,5,31,29,43,Train/43/43_00029_00001.png
36,36,5,6,31,31,43,Train/43/43_00029_00002.png
38,37,6,6,33,32,43,Train/43/43_00029_00003.png
38,37,6,6,33,32,43,Train/43/43_00029_00004.png
38,37,5,5,33,32,43,Train/43/43_00029_00005.png
39,39,5,6,34,34,43,Train/43/43_00029_00006.png
41,40,5,6,36,35,43,Train/43/43_00029_00007.png
43,40,6,6,38,35,43,Train/43/43_00029_00008.png
44,41,6,6,39,36,43,Train/43/43_00029_00009.png
44,42,6,5,39,37,43,Train/43/43_00029_00010.png
45,44,6,6,40,39,43,Train/43/43_00029_00011.png
47,46,5,6,42,41,43,Train/43/43_00029_00012.png
49,46,6,5,44,41,43,Train/43/43_00029_00013.png
50,48,6,6,45,43,43,Train/43/43_00029_00014.png
52,51,5,6,47,46,43,Train/43/43_00029_00015.png
55,52,6,5,50,47,43,Train/43/43_00029_00016.png
56,53,6,5,51,48,43,Train/43/43_00029_00017.png
58,57,5,6,53,52,43,Train/43/43_00029_00018.png
61,59,6,6,56,53,43,Train/43/43_00029_00019.png
63,59,6,5,58,54,43,Train/43/43_00029_00020.png
68,65,6,6,62,60,43,Train/43/43_00029_00021.png
72,71,7,7,66,64,43,Train/43/43_00029_00022.png
81,77,8,7,74,71,43,Train/43/43_00029_00023.png
87,81,8,7,80,74,43,Train/43/43_00029_00024.png
92,85,8,7,84,78,43,Train/43/43_00029_00025.png
105,99,10,8,96,91,43,Train/43/43_00029_00026.png
34,34,5,6,29,29,43,Train/43/43_00029_00027.png
35,34,5,5,29,28,43,Train/43/43_00029_00028.png
37,35,6,5,32,29,43,Train/43/43_00030_00000.png
38,36,6,6,33,31,43,Train/43/43_00030_00001.png
38,37,6,6,33,31,43,Train/43/43_00030_00002.png
39,38,5,6,33,32,43,Train/43/43_00030_00003.png
39,38,5,6,34,33,43,Train/43/43_00030_00004.png
40,38,6,5,35,32,43,Train/43/43_00030_00005.png
42,39,6,6,37,34,43,Train/43/43_00030_00006.png
42,39,5,5,37,34,43,Train/43/43_00030_00007.png
43,41,5,6,38,36,43,Train/43/43_00030_00008.png
45,43,5,6,40,38,43,Train/43/43_00030_00009.png
46,44,5,6,41,39,43,Train/43/43_00030_00010.png
48,45,6,6,43,40,43,Train/43/43_00030_00011.png
49,47,5,5,44,41,43,Train/43/43_00030_00012.png
51,49,6,6,46,44,43,Train/43/43_00030_00013.png
53,51,6,6,48,45,43,Train/43/43_00030_00014.png
54,51,6,5,49,46,43,Train/43/43_00030_00015.png
57,54,6,6,51,49,43,Train/43/43_00030_00016.png
58,56,5,6,53,51,43,Train/43/43_00030_00017.png
62,58,5,5,57,53,43,Train/43/43_00030_00018.png
64,61,5,6,58,56,43,Train/43/43_00030_00019.png
67,64,6,6,61,59,43,Train/43/43_00030_00020.png
73,71,6,6,67,65,43,Train/43/43_00030_00021.png
77,75,7,7,71,69,43,Train/43/43_00030_00022.png
83,80,8,8,76,73,43,Train/43/43_00030_00023.png
92,86,8,7,84,79,43,Train/43/43_00030_00024.png
100,95,9,9,92,87,43,Train/43/43_00030_00025.png
106,99,10,9,97,91,43,Train/43/43_00030_00026.png
117,118,7,11,107,108,43,Train/43/43_00030_00027.png
29,29,6,6,24,24,43,Train/43/43_00030_00028.png
29,29,6,6,24,24,43,Train/43/43_00031_00000.png
31,31,6,6,26,26,43,Train/43/43_00031_00001.png
30,31,5,6,25,26,43,Train/43/43_00031_00002.png
32,33,5,6,27,28,43,Train/43/43_00031_00003.png
32,33,5,6,27,28,43,Train/43/43_00031_00004.png
33,32,6,5,28,27,43,Train/43/43_00031_00005.png
33,33,6,6,28,28,43,Train/43/43_00031_00006.png
34,33,6,5,29,28,43,Train/43/43_00031_00007.png
33,34,5,6,28,29,43,Train/43/43_00031_00008.png
33,34,5,6,28,29,43,Train/43/43_00031_00009.png
36,35,6,5,31,30,43,Train/43/43_00031_00010.png
36,36,5,5,31,31,43,Train/43/43_00031_00011.png
36,37,5,6,31,32,43,Train/43/43_00031_00012.png
37,37,6,6,32,32,43,Train/43/43_00031_00013.png
37,37,6,6,32,32,43,Train/43/43_00031_00014.png
41,41,6,6,36,36,43,Train/43/43_00031_00015.png
41,41,6,6,36,36,43,Train/43/43_00031_00016.png
41,40,6,5,36,35,43,Train/43/43_00031_00017.png
40,41,5,6,35,36,43,Train/43/43_00031_00018.png
41,40,6,5,36,35,43,Train/43/43_00031_00019.png
40,41,5,6,35,36,43,Train/43/43_00031_00020.png
40,40,5,5,35,35,43,Train/43/43_00031_00021.png
42,42,5,5,37,37,43,Train/43/43_00031_00022.png
44,44,6,6,39,39,43,Train/43/43_00031_00023.png
47,46,6,5,42,41,43,Train/43/43_00031_00024.png
48,49,5,6,43,44,43,Train/43/43_00031_00025.png
52,53,5,6,47,48,43,Train/43/43_00031_00026.png
54,55,5,6,49,50,43,Train/43/43_00031_00027.png
58,58,5,5,53,53,43,Train/43/43_00031_00028.png
28,26,5,6,22,21,43,Train/43/43_00032_00000.png
28,26,5,5,22,20,43,Train/43/43_00032_00001.png
30,28,6,6,24,22,43,Train/43/43_00032_00002.png
30,29,5,6,25,24,43,Train/43/43_00032_00003.png
30,29,5,6,25,24,43,Train/43/43_00032_00004.png
32,29,6,5,27,24,43,Train/43/43_00032_00005.png
32,29,5,5,26,24,43,Train/43/43_00032_00006.png
32,31,5,6,27,26,43,Train/43/43_00032_00007.png
33,30,6,5,28,25,43,Train/43/43_00032_00008.png
33,31,5,5,27,25,43,Train/43/43_00032_00009.png
35,32,6,5,30,27,43,Train/43/43_00032_00010.png
36,33,5,5,30,28,43,Train/43/43_00032_00011.png
38,35,6,6,33,30,43,Train/43/43_00032_00012.png
39,35,6,5,33,29,43,Train/43/43_00032_00013.png
40,37,6,6,34,31,43,Train/43/43_00032_00014.png
40,37,5,6,34,32,43,Train/43/43_00032_00015.png
40,38,5,5,35,32,43,Train/43/43_00032_00016.png
43,40,6,6,38,35,43,Train/43/43_00032_00017.png
44,42,6,6,39,36,43,Train/43/43_00032_00018.png
46,42,6,5,41,37,43,Train/43/43_00032_00019.png
48,44,6,5,43,39,43,Train/43/43_00032_00020.png
49,47,5,6,44,42,43,Train/43/43_00032_00021.png
49,47,5,6,44,42,43,Train/43/43_00032_00022.png
51,48,5,5,46,43,43,Train/43/43_00032_00023.png
51,48,5,5,46,43,43,Train/43/43_00032_00024.png
53,50,6,6,48,45,43,Train/43/43_00032_00025.png
55,51,6,5,50,46,43,Train/43/43_00032_00026.png
59,55,5,6,54,50,43,Train/43/43_00032_00027.png
68,60,7,5,62,55,43,Train/43/43_00032_00028.png
74,67,7,6,68,61,43,Train/43/43_00033_00000.png
27,25,6,5,22,20,43,Train/43/43_00033_00001.png
27,27,6,6,22,21,43,Train/43/43_00033_00002.png
28,28,5,6,22,22,43,Train/43/43_00033_00003.png
29,27,5,5,23,22,43,Train/43/43_00033_00004.png
30,28,6,5,25,22,43,Train/43/43_00033_00005.png
30,28,6,6,25,23,43,Train/43/43_00033_00006.png
31,29,6,6,26,24,43,Train/43/43_00033_00007.png
32,30,5,6,26,25,43,Train/43/43_00033_00008.png
33,31,6,5,28,25,43,Train/43/43_00033_00009.png
35,31,6,5,29,25,43,Train/43/43_00033_00010.png
35,32,5,6,29,27,43,Train/43/43_00033_00011.png
35,34,5,6,30,28,43,Train/43/43_00033_00012.png
37,35,5,6,31,29,43,Train/43/43_00033_00013.png
38,36,5,6,32,30,43,Train/43/43_00033_00014.png
39,36,5,5,33,30,43,Train/43/43_00033_00015.png
41,38,6,6,35,32,43,Train/43/43_00033_00016.png
41,39,5,6,36,33,43,Train/43/43_00033_00017.png
43,40,6,6,38,34,43,Train/43/43_00033_00018.png
45,42,5,6,40,36,43,Train/43/43_00033_00019.png
49,44,6,6,44,39,43,Train/43/43_00033_00020.png
50,44,6,5,45,39,43,Train/43/43_00033_00021.png
52,46,5,5,47,40,43,Train/43/43_00033_00022.png
55,49,5,5,50,43,43,Train/43/43_00033_00023.png
60,52,6,5,54,46,43,Train/43/43_00033_00024.png
62,55,5,6,57,50,43,Train/43/43_00033_00025.png
67,57,6,6,61,52,43,Train/43/43_00033_00026.png
72,60,6,5,65,55,43,Train/43/43_00033_00027.png
76,66,6,6,69,60,43,Train/43/43_00033_00028.png
84,71,8,6,76,64,43,Train/43/43_00034_00000.png
89,75,8,6,81,69,43,Train/43/43_00034_00001.png
27,27,6,6,22,22,43,Train/43/43_00034_00002.png
27,27,6,6,22,22,43,Train/43/43_00034_00003.png
26,27,5,6,21,22,43,Train/43/43_00034_00004.png
27,28,5,6,22,23,43,Train/43/43_00034_00005.png
27,28,5,6,22,23,43,Train/43/43_00034_00006.png
28,28,6,6,23,23,43,Train/43/43_00034_00007.png
27,28,5,6,22,23,43,Train/43/43_00034_00008.png
27,28,5,6,22,23,43,Train/43/43_00034_00009.png
27,28,5,6,22,23,43,Train/43/43_00034_00010.png
28,28,5,5,23,23,43,Train/43/43_00034_00011.png
27,27,5,5,22,22,43,Train/43/43_00034_00012.png
28,29,5,6,23,24,43,Train/43/43_00034_00013.png
28,28,5,5,23,23,43,Train/43/43_00034_00014.png
30,30,5,5,25,25,43,Train/43/43_00034_00015.png
30,30,5,5,25,25,43,Train/43/43_00034_00016.png
31,32,5,6,25,27,43,Train/43/43_00034_00017.png
33,32,6,5,28,27,43,Train/43/43_00034_00018.png
34,35,5,6,29,30,43,Train/43/43_00034_00019.png
38,36,6,5,33,31,43,Train/43/43_00034_00020.png
40,39,5,6,35,34,43,Train/43/43_00034_00021.png
41,41,5,6,36,35,43,Train/43/43_00034_00022.png
44,42,5,5,38,36,43,Train/43/43_00034_00023.png
48,45,6,5,43,40,43,Train/43/43_00034_00024.png
53,50,6,6,47,45,43,Train/43/43_00034_00025.png
57,55,5,6,52,50,43,Train/43/43_00034_00026.png
