Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
48,45,6,6,43,40,44,Train/44/00044_00016_00000.png
49,47,5,5,44,41,44,Train/44/00044_00016_00001.png
51,49,6,6,46,44,44,Train/44/00044_00016_00002.png
53,51,6,6,48,45,44,Train/44/00044_00016_00003.png
54,51,6,5,49,46,44,Train/44/00044_00016_00004.png
57,54,6,6,51,49,44,Train/44/00044_00016_00005.png
58,56,5,6,53,51,44,Train/44/00044_00016_00006.png
62,58,5,5,57,53,44,Train/44/00044_00016_00007.png
64,61,5,6,58,56,44,Train/44/00044_00016_00008.png
67,64,6,6,61,59,44,Train/44/00044_00016_00009.png
73,71,6,6,67,65,44,Train/44/00044_00016_00010.png
77,75,7,7,71,69,44,Train/44/00044_00016_00011.png
83,80,8,8,76,73,44,Train/44/00044_00016_00012.png
92,86,8,7,84,79,44,Train/44/00044_00016_00013.png
100,95,9,9,92,87,44,Train/44/00044_00016_00014.png
106,99,10,9,97,91,44,Train/44/00044_00016_00015.png
117,118,7,11,107,108,44,Train/44/00044_00016_00016.png
29,29,6,6,24,24,44,Train/44/00044_00016_00017.png
29,29,6,6,24,24,44,Train/44/00044_00016_00018.png
31,31,6,6,26,26,44,Train/44/00044_00016_00019.png
30,31,5,6,25,26,44,Train/44/00044_00016_00020.png
32,33,5,6,27,28,44,Train/44/00044_00016_00021.png
32,33,5,6,27,28,44,Train/44/00044_00016_00022.png
33,32,6,5,28,27,44,Train/44/00044_00016_00023.png
33,33,6,6,28,28,44,Train/44/00044_00016_00024.png
34,33,6,5,29,28,44,Train/44/00044_00016_00025.png
33,34,5,6,28,29,44,Train/44/00044_00016_00026.png
33,34,5,6,28,29,44,Train/44/00044_00016_00027.png
36,35,6,5,31,30,44,Train/44/00044_00016_00028.png
36,36,5,5,31,31,44,Train/44/00044_00017_00000.png
36,37,5,6,31,32,44,Train/44/00044_00017_00001.png
37,37,6,6,32,32,44,Train/44/00044_00017_00002.png
37,37,6,6,32,32,44,Train/44/00044_00017_00003.png
41,41,6,6,36,36,44,Train/44/00044_00017_00004.png
41,41,6,6,36,36,44,Train/44/00044_00017_00005.png
41,40,6,5,36,35,44,Train/44/00044_00017_00006.png
40,41,5,6,35,36,44,Train/44/00044_00017_00007.png
41,40,6,5,36,35,44,Train/44/00044_00017_00008.png
40,41,5,6,35,36,44,Train/44/00044_00017_00009.png
40,40,5,5,35,35,44,Train/44/00044_00017_00010.png
42,42,5,5,37,37,44,Train/44/00044_00017_00011.png
44,44,6,6,39,39,44,Train/44/00044_00017_00012.png
47,46,6,5,42,41,44,Train/44/00044_00017_00013.png
48,49,5,6,43,44,44,Train/44/00044_00017_00014.png
52,53,5,6,47,48,44,Train/44/00044_00017_00015.png
54,55,5,6,49,50,44,Train/44/00044_00017_00016.png
58,58,5,5,53,53,44,Train/44/00044_00017_00017.png
28,26,5,6,22,21,44,Train/44/00044_00017_00018.png
28,26,5,5,22,20,44,Train/44/00044_00017_00019.png
30,28,6,6,24,22,44,Train/44/00044_00017_00020.png
30,29,5,6,25,24,44,Train/44/00044_00017_00021.png
30,29,5,6,25,24,44,Train/44/00044_00017_00022.png
32,29,6,5,27,24,44,Train/44/00044_00017_00023.png
32,29,5,5,26,24,44,Train/44/00044_00017_00024.png
32,31,5,6,27,26,44,Train/44/00044_00017_00025.png
33,30,6,5,28,25,44,Train/44/00044_00017_00026.png
33,31,5,5,27,25,44,Train/44/00044_00017_00027.png
35,32,6,5,30,27,44,Train/44/00044_00017_00028.png
36,33,5,5,30,28,44,Train/44/00044_00018_00000.png
38,35,6,6,33,30,44,Train/44/00044_00018_00001.png
39,35,6,5,33,29,44,Train/44/00044_00018_00002.png
40,37,6,6,34,31,44,Train/44/00044_00018_00003.png
40,37,5,6,34,32,44,Train/44/00044_00018_00004.png
40,38,5,5,35,32,44,Train/44/00044_00018_00005.png
43,40,6,6,38,35,44,Train/44/00044_00018_00006.png
44,42,6,6,39,36,44,Train/44/00044_00018_00007.png
46,42,6,5,41,37,44,Train/44/00044_00018_00008.png
48,44,6,5,43,39,44,Train/44/00044_00018_00009.png
49,47,5,6,44,42,44,Train/44/00044_00018_00010.png
49,47,5,6,44,42,44,Train/44/00044_00018_00011.png
51,48,5,5,46,43,44,Train/44/00044_00018_00012.png
51,48,5,5,46,43,44,Train/44/00044_00018_00013.png
53,50,6,6,48,45,44,Train/44/00044_00018_00014.png
55,51,6,5,50,46,44,Train/44/00044_00018_00015.png
59,55,5,6,54,50,44,Train/44/00044_00018_00016.png
68,60,7,5,62,55,44,Train/44/00044_00018_00017.png
74,67,7,6,68,61,44,Train/44/00044_00018_00018.png
27,25,6,5,22,20,44,Train/44/00044_00018_00019.png
27,27,6,6,22,21,44,Train/44/00044_00018_00020.png
28,28,5,6,22,22,44,Train/44/00044_00018_00021.png
29,27,5,5,23,22,44,Train/44/00044_00018_00022.png
30,28,6,5,25,22,44,Train/44/00044_00018_00023.png
30,28,6,6,25,23,44,Train/44/00044_00018_00024.png
31,29,6,6,26,24,44,Train/44/00044_00018_00025.png
32,30,5,6,26,25,44,Train/44/00044_00018_00026.png
33,31,6,5,28,25,44,Train/44/00044_00018_00027.png
35,31,6,5,29,25,44,Train/44/00044_00018_00028.png
35,32,5,6,29,27,44,Train/44/00044_00019_00000.png
35,34,5,6,30,28,44,Train/44/00044_00019_00001.png
37,35,5,6,31,29,44,Train/44/00044_00019_00002.png
38,36,5,6,32,30,44,Train/44/00044_00019_00003.png
39,36,5,5,33,30,44,Train/44/00044_00019_00004.png
41,38,6,6,35,32,44,Train/44/00044_00019_00005.png
41,39,5,6,36,33,44,Train/44/00044_00019_00006.png
43,40,6,6,38,34,44,Train/44/00044_00019_00007.png
45,42,5,6,40,36,44,Train/44/00044_00019_00008.png
49,44,6,6,44,39,44,Train/44/00044_00019_00009.png
50,44,6,5,45,39,44,Train/44/00044_00019_00010.png
52,46,5,5,47,40,44,Train/44/00044_00019_00011.png
55,49,5,5,50,43,44,Train/44/00044_00019_00012.png
60,52,6,5,54,46,44,Train/44/00044_00019_00013.png
62,55,5,6,57,50,44,Train/44/00044_00019_00014.png
67,57,6,6,61,52,44,Train/44/00044_00019_00015.png
72,60,6,5,65,55,44,Train/44/00044_00019_00016.png
76,66,6,6,69,60,44,Train/44/00044_00019_00017.png
84,71,8,6,76,64,44,Train/44/00044_00019_00018.png
89,75,8,6,81,69,44,Train/44/00044_00019_00019.png
27,27,6,6,22,22,44,Train/44/00044_00019_00020.png
27,27,6,6,22,22,44,Train/44/00044_00019_00021.png
26,27,5,6,21,22,44,Train/44/00044_00019_00022.png
27,28,5,6,22,23,44,Train/44/00044_00019_00023.png
27,28,5,6,22,23,44,Train/44/00044_00019_00024.png
28,28,6,6,23,23,44,Train/44/00044_00019_00025.png
27,28,5,6,22,23,44,Train/44/00044_00019_00026.png
27,28,5,6,22,23,44,Train/44/00044_00019_00027.png
27,28,5,6,22,23,44,Train/44/00044_00019_00028.png
28,28,5,5,23,23,44,Train/44/00044_00020_00000.png
27,27,5,5,22,22,44,Train/44/00044_00020_00001.png
28,29,5,6,23,24,44,Train/44/00044_00020_00002.png
28,28,5,5,23,23,44,Train/44/00044_00020_00003.png
30,30,5,5,25,25,44,Train/44/00044_00020_00004.png
30,30,5,5,25,25,44,Train/44/00044_00020_00005.png
31,32,5,6,25,27,44,Train/44/00044_00020_00006.png
33,32,6,5,28,27,44,Train/44/00044_00020_00007.png
34,35,5,6,29,30,44,Train/44/00044_00020_00008.png
38,36,6,5,33,31,44,Train/44/00044_00020_00009.png
40,39,5,6,35,34,44,Train/44/00044_00020_00010.png
41,41,5,6,36,35,44,Train/44/00044_00020_00011.png
44,42,5,5,38,36,44,Train/44/00044_00020_00012.png
48,45,6,5,43,40,44,Train/44/00044_00020_00013.png
53,50,6,6,47,45,44,Train/44/00044_00020_00014.png
57,55,5,6,52,50,44,Train/44/00044_00020_00015.png
63,60,5,5,58,55,44,Train/44/00044_00020_00016.png
74,71,7,7,68,65,44,Train/44/00044_00020_00017.png
88,84,8,7,81,77,44,Train/44/00044_00020_00018.png
106,100,10,8,97,92,44,Train/44/00044_00020_00019.png
124,119,11,10,114,109,44,Train/44/00044_00020_00020.png
30,30,5,5,25,25,44,Train/44/00044_00020_00021.png
30,31,5,6,25,26,44,Train/44/00044_00020_00022.png
30,30,5,5,25,25,44,Train/44/00044_00020_00023.png
30,31,5,6,25,26,44,Train/44/00044_00020_00024.png
31,31,5,5,26,26,44,Train/44/00044_00020_00025.png
32,31,6,5,27,26,44,Train/44/00044_00020_00026.png
32,31,6,5,27,26,44,Train/44/00044_00020_00027.png
32,33,5,6,27,28,44,Train/44/00044_00020_00028.png
34,35,5,6,29,30,44,Train/44/00044_00021_00000.png
35,34,6,5,30,29,44,Train/44/00044_00021_00001.png
34,34,5,5,29,29,44,Train/44/00044_00021_00002.png
35,35,6,6,30,30,44,Train/44/00044_00021_00003.png
35,35,5,5,30,30,44,Train/44/00044_00021_00004.png
36,36,6,6,31,31,44,Train/44/00044_00021_00005.png
36,36,6,6,31,31,44,Train/44/00044_00021_00006.png
40,40,6,6,35,35,44,Train/44/00044_00021_00007.png
39,40,5,6,34,35,44,Train/44/00044_00021_00008.png
40,40,6,6,35,35,44,Train/44/00044_00021_00009.png
40,40,5,5,35,35,44,Train/44/00044_00021_00010.png
41,40,6,5,36,35,44,Train/44/00044_00021_00011.png
42,43,5,6,37,38,44,Train/44/00044_00021_00012.png
44,44,5,5,39,39,44,Train/44/00044_00021_00013.png
45,45,6,6,40,40,44,Train/44/00044_00021_00014.png
48,48,5,5,43,43,44,Train/44/00044_00021_00015.png
50,50,5,5,45,45,44,Train/44/00044_00021_00016.png
53,53,6,6,48,48,44,Train/44/00044_00021_00017.png
55,55,6,6,50,50,44,Train/44/00044_00021_00018.png
61,61,6,6,56,56,44,Train/44/00044_00021_00019.png
73,72,7,6,67,66,44,Train/44/00044_00021_00020.png
76,76,6,6,70,70,44,Train/44/00044_00021_00021.png
36,36,5,5,31,31,44,Train/44/00044_00021_00022.png
37,36,6,5,32,31,44,Train/44/00044_00021_00023.png
36,36,5,5,31,31,44,Train/44/00044_00021_00024.png
37,36,6,5,32,31,44,Train/44/00044_00021_00025.png
38,38,6,6,33,33,44,Train/44/00044_00021_00026.png
39,38,6,5,34,33,44,Train/44/00044_00021_00027.png
39,40,5,6,34,35,44,Train/44/00044_00021_00028.png
39,40,5,6,34,35,44,Train/44/00044_00022_00000.png
39,39,5,5,34,34,44,Train/44/00044_00022_00001.png
40,40,6,6,35,35,44,Train/44/00044_00022_00002.png
39,40,5,6,34,35,44,Train/44/00044_00022_00003.png
40,40,6,6,35,35,44,Train/44/00044_00022_00004.png
40,40,6,6,35,35,44,Train/44/00044_00022_00005.png
39,39,5,5,34,34,44,Train/44/00044_00022_00006.png
43,42,6,5,38,37,44,Train/44/00044_00022_00007.png
43,43,6,6,38,38,44,Train/44/00044_00022_00008.png
43,42,6,5,38,37,44,Train/44/00044_00022_00009.png
43,43,6,6,38,38,44,Train/44/00044_00022_00010.png
45,44,6,5,40,39,44,Train/44/00044_00022_00011.png
45,44,6,5,40,39,44,Train/44/00044_00022_00012.png
47,47,6,6,42,42,44,Train/44/00044_00022_00013.png
47,47,6,6,42,42,44,Train/44/00044_00022_00014.png
47,47,6,6,42,42,44,Train/44/00044_00022_00015.png
50,50,6,6,45,45,44,Train/44/00044_00022_00016.png
52,52,5,5,47,47,44,Train/44/00044_00022_00017.png
54,54,5,5,49,49,44,Train/44/00044_00022_00018.png
56,57,5,6,51,52,44,Train/44/00044_00022_00019.png
57,57,6,6,52,52,44,Train/44/00044_00022_00020.png
59,58,6,5,54,53,44,Train/44/00044_00022_00021.png
61,60,6,5,56,55,44,Train/44/00044_00022_00022.png
29,25,6,5,24,20,44,Train/44/00044_00022_00023.png
31,29,6,6,26,23,44,Train/44/00044_00022_00024.png
33,29,6,5,28,24,44,Train/44/00044_00022_00025.png
35,33,6,6,30,27,44,Train/44/00044_00022_00026.png
35,33,5,6,29,27,44,Train/44/00044_00022_00027.png
37,32,6,5,31,27,44,Train/44/00044_00022_00028.png
37,34,6,6,32,29,44,Train/44/00044_00023_00000.png
37,33,6,5,32,28,44,Train/44/00044_00023_00001.png
37,34,5,5,32,29,44,Train/44/00044_00023_00002.png
38,35,5,6,33,30,44,Train/44/00044_00023_00003.png
40,35,6,5,35,30,44,Train/44/00044_00023_00004.png
40,37,5,6,35,32,44,Train/44/00044_00023_00005.png
42,37,6,5,36,31,44,Train/44/00044_00023_00006.png
42,38,5,5,36,32,44,Train/44/00044_00023_00007.png
44,40,6,6,38,34,44,Train/44/00044_00023_00008.png
44,40,6,6,39,35,44,Train/44/00044_00023_00009.png
45,41,5,5,40,35,44,Train/44/00044_00023_00010.png
47,43,5,6,41,37,44,Train/44/00044_00023_00011.png
49,44,6,5,44,38,44,Train/44/00044_00023_00012.png
51,46,6,5,46,40,44,Train/44/00044_00023_00013.png
54,48,6,6,49,43,44,Train/44/00044_00023_00014.png
57,50,6,5,52,45,44,Train/44/00044_00023_00015.png
58,52,5,5,53,47,44,Train/44/00044_00023_00016.png
63,55,6,5,57,50,44,Train/44/00044_00023_00017.png
64,57,5,5,59,52,44,Train/44/00044_00023_00018.png
71,62,7,5,65,56,44,Train/44/00044_00023_00019.png
75,69,6,7,69,62,44,Train/44/00044_00023_00020.png
81,71,8,7,74,65,44,Train/44/00044_00023_00021.png
88,77,7,7,80,71,44,Train/44/00044_00023_00022.png
95,84,8,8,87,77,44,Train/44/00044_00023_00023.png
28,25,5,5,23,20,44,Train/44/00044_00023_00024.png
30,27,5,5,25,22,44,Train/44/00044_00023_00025.png
31,28,6,6,26,23,44,Train/44/00044_00023_00026.png
30,28,5,6,25,23,44,Train/44/00044_00023_00027.png
30,28,5,6,25,23,44,Train/44/00044_00023_00028.png
31,27,5,5,25,22,44,Train/44/00044_00024_00000.png
31,30,5,6,26,24,44,Train/44/00044_00024_00001.png
31,29,6,6,26,24,44,Train/44/00044_00024_00002.png
32,30,6,6,26,25,44,Train/44/00044_00024_00003.png
33,31,6,5,27,25,44,Train/44/00044_00024_00004.png
35,32,6,5,29,26,44,Train/44/00044_00024_00005.png
35,32,5,5,29,27,44,Train/44/00044_00024_00006.png
37,34,6,5,31,28,44,Train/44/00044_00024_00007.png
37,35,6,6,32,30,44,Train/44/00044_00024_00008.png
39,36,6,6,33,31,44,Train/44/00044_00024_00009.png
40,38,5,6,34,33,44,Train/44/00044_00024_00010.png
42,38,6,5,36,33,44,Train/44/00044_00024_00011.png
42,41,5,6,37,36,44,Train/44/00044_00024_00012.png
45,43,6,6,40,38,44,Train/44/00044_00024_00013.png
47,45,6,6,42,40,44,Train/44/00044_00024_00014.png
48,46,6,6,43,41,44,Train/44/00044_00024_00015.png
50,48,5,5,45,43,44,Train/44/00044_00024_00016.png
52,48,6,6,47,43,44,Train/44/00044_00024_00017.png
57,53,5,5,52,48,44,Train/44/00044_00024_00018.png
58,54,6,6,53,49,44,Train/44/00044_00024_00019.png
62,59,5,6,57,54,44,Train/44/00044_00024_00020.png
71,59,6,5,65,54,44,Train/44/00044_00024_00021.png
73,73,6,7,67,67,44,Train/44/00044_00024_00022.png
86,76,7,6,79,70,44,Train/44/00044_00024_00023.png
99,88,9,8,91,81,44,Train/44/00044_00024_00024.png
27,26,5,5,22,20,44,Train/44/00044_00024_00025.png
28,27,5,6,23,22,44,Train/44/00044_00024_00026.png
29,26,6,5,24,21,44,Train/44/00044_00024_00027.png
28,27,5,6,23,22,44,Train/44/00044_00024_00028.png
28,26,5,5,23,21,44,Train/44/00044_00025_00000.png
31,27,6,5,26,22,44,Train/44/00044_00025_00001.png
31,28,6,6,26,23,44,Train/44/00044_00025_00002.png
31,28,6,6,26,23,44,Train/44/00044_00025_00003.png
31,29,5,6,26,24,44,Train/44/00044_00025_00004.png
34,32,6,6,29,26,44,Train/44/00044_00025_00005.png
36,33,5,6,31,28,44,Train/44/00044_00025_00006.png
37,34,5,6,32,29,44,Train/44/00044_00025_00007.png
38,34,5,6,32,29,44,Train/44/00044_00025_00008.png
40,34,6,6,34,29,44,Train/44/00044_00025_00009.png
39,34,5,5,34,29,44,Train/44/00044_00025_00010.png
42,36,6,5,37,31,44,Train/44/00044_00025_00011.png
45,39,6,5,40,34,44,Train/44/00044_00025_00012.png
47,42,5,5,41,36,44,Train/44/00044_00025_00013.png
50,45,5,5,45,40,44,Train/44/00044_00025_00014.png
55,49,6,5,49,43,44,Train/44/00044_00025_00015.png
56,51,6,6,51,46,44,Train/44/00044_00025_00016.png
59,54,5,5,54,49,44,Train/44/00044_00025_00017.png
64,57,6,5,59,52,44,Train/44/00044_00025_00018.png
70,61,6,5,64,56,44,Train/44/00044_00025_00019.png
76,69,6,6,70,63,44,Train/44/00044_00025_00020.png
86,75,8,6,79,69,44,Train/44/00044_00025_00021.png
97,87,8,7,89,80,44,Train/44/00044_00025_00022.png
111,100,9,8,102,92,44,Train/44/00044_00025_00023.png
131,119,12,11,120,109,44,Train/44/00044_00025_00024.png
166,152,15,14,152,139,44,Train/44/00044_00025_00025.png
29,31,5,6,24,26,44,Train/44/00044_00025_00026.png
31,30,6,5,25,25,44,Train/44/00044_00025_00027.png
31,31,5,6,26,26,44,Train/44/00044_00025_00028.png
33,31,6,5,28,25,44,Train/44/00044_00026_00000.png
34,32,5,6,29,27,44,Train/44/00044_00026_00001.png
36,33,6,6,30,27,44,Train/44/00044_00026_00002.png
37,34,6,6,32,29,44,Train/44/00044_00026_00003.png
37,34,5,5,31,28,44,Train/44/00044_00026_00004.png
38,36,5,6,33,31,44,Train/44/00044_00026_00005.png
38,35,5,5,33,30,44,Train/44/00044_00026_00006.png
40,37,5,6,35,32,44,Train/44/00044_00026_00007.png
41,37,5,5,36,31,44,Train/44/00044_00026_00008.png
43,39,5,6,37,33,44,Train/44/00044_00026_00009.png
44,39,6,6,39,34,44,Train/44/00044_00026_00010.png
44,39,5,5,39,34,44,Train/44/00044_00026_00011.png
45,41,5,6,40,35,44,Train/44/00044_00026_00012.png
47,41,6,6,42,36,44,Train/44/00044_00026_00013.png
44,42,5,6,39,37,44,Train/44/00044_00026_00014.png
45,42,5,6,40,37,44,Train/44/00044_00026_00015.png
50,42,6,5,45,37,44,Train/44/00044_00026_00016.png
50,43,5,5,45,38,44,Train/44/00044_00026_00017.png
51,44,5,5,46,39,44,Train/44/00044_00026_00018.png
54,46,6,6,48,41,44,Train/44/00044_00026_00019.png
55,47,6,5,50,42,44,Train/44/00044_00026_00020.png
57,49,6,6,51,44,44,Train/44/00044_00026_00021.png
59,51,6,6,53,46,44,Train/44/00044_00026_00022.png
59,52,5,6,54,47,44,Train/44/00044_00026_00023.png
63,54,6,5,58,48,44,Train/44/00044_00026_00024.png
65,56,6,6,59,51,44,Train/44/00044_00026_00025.png
69,58,6,5,63,53,44,Train/44/00044_00026_00026.png
33,32,5,5,28,27,44,Train/44/00044_00026_00027.png
33,33,5,6,28,28,44,Train/44/00044_00026_00028.png
35,35,6,6,30,29,44,Train/44/00044_00027_00000.png
35,35,5,6,30,30,44,Train/44/00044_00027_00001.png
36,34,6,5,31,29,44,Train/44/00044_00027_00002.png
36,36,5,6,31,31,44,Train/44/00044_00027_00003.png
38,37,6,6,33,32,44,Train/44/00044_00027_00004.png
38,37,6,6,33,32,44,Train/44/00044_00027_00005.png
38,37,5,5,33,32,44,Train/44/00044_00027_00006.png
39,39,5,6,34,34,44,Train/44/00044_00027_00007.png
41,40,5,6,36,35,44,Train/44/00044_00027_00008.png
43,40,6,6,38,35,44,Train/44/00044_00027_00009.png
44,41,6,6,39,36,44,Train/44/00044_00027_00010.png
44,42,6,5,39,37,44,Train/44/00044_00027_00011.png
45,44,6,6,40,39,44,Train/44/00044_00027_00012.png
47,46,5,6,42,41,44,Train/44/00044_00027_00013.png
49,46,6,5,44,41,44,Train/44/00044_00027_00014.png
50,48,6,6,45,43,44,Train/44/00044_00027_00015.png
52,51,5,6,47,46,44,Train/44/00044_00027_00016.png
55,52,6,5,50,47,44,Train/44/00044_00027_00017.png
56,53,6,5,51,48,44,Train/44/00044_00027_00018.png
58,57,5,6,53,52,44,Train/44/00044_00027_00019.png
61,59,6,6,56,53,44,Train/44/00044_00027_00020.png
63,59,6,5,58,54,44,Train/44/00044_00027_00021.png
68,65,6,6,62,60,44,Train/44/00044_00027_00022.png
72,71,7,7,66,64,44,Train/44/00044_00027_00023.png
81,77,8,7,74,71,44,Train/44/00044_00027_00024.png
87,81,8,7,80,74,44,Train/44/00044_00027_00025.png
92,85,8,7,84,78,44,Train/44/00044_00027_00026.png
105,99,10,8,96,91,44,Train/44/00044_00027_00027.png
34,34,5,6,29,29,44,Train/44/00044_00027_00028.png
35,34,5,5,29,28,44,Train/44/00044_00028_00000.png
37,35,6,5,32,29,44,Train/44/00044_00028_00001.png
38,36,6,6,33,31,44,Train/44/00044_00028_00002.png
38,37,6,6,33,31,44,Train/44/00044_00028_00003.png
39,38,5,6,33,32,44,Train/44/00044_00028_00004.png
39,38,5,6,34,33,44,Train/44/00044_00028_00005.png
40,38,6,5,35,32,44,Train/44/00044_00028_00006.png
42,39,6,6,37,34,44,Train/44/00044_00028_00007.png
42,39,5,5,37,34,44,Train/44/00044_00028_00008.png
43,41,5,6,38,36,44,Train/44/00044_00028_00009.png
45,43,5,6,40,38,44,Train/44/00044_00028_00010.png
46,44,5,6,41,39,44,Train/44/00044_00028_00011.png
48,45,6,6,43,40,44,Train/44/00044_00028_00012.png
49,47,5,5,44,41,44,Train/44/00044_00028_00013.png
51,49,6,6,46,44,44,Train/44/00044_00028_00014.png
53,51,6,6,48,45,44,Train/44/00044_00028_00015.png
54,51,6,5,49,46,44,Train/44/00044_00028_00016.png
57,54,6,6,51,49,44,Train/44/00044_00028_00017.png
58,56,5,6,53,51,44,Train/44/00044_00028_00018.png
62,58,5,5,57,53,44,Train/44/00044_00028_00019.png
64,61,5,6,58,56,44,Train/44/00044_00028_00020.png
67,64,6,6,61,59,44,Train/44/00044_00028_00021.png
73,71,6,6,67,65,44,Train/44/00044_00028_00022.png
77,75,7,7,71,69,44,Train/44/00044_00028_00023.png
83,80,8,8,76,73,44,Train/44/00044_00028_00024.png
92,86,8,7,84,79,44,Train/44/00044_00028_00025.png
100,95,9,9,92,87,44,Train/44/00044_00028_00026.png
106,99,10,9,97,91,44,Train/44/00044_00028_00027.png
117,118,7,11,107,108,44,Train/44/00044_00028_00028.png
29,29,6,6,24,24,44,Train/44/00044_00029_00000.png
29,29,6,6,24,24,44,Train/44/00044_00029_00001.png
31,31,6,6,26,26,44,Train/44/00044_00029_00002.png
30,31,5,6,25,26,44,Train/44/00044_00029_00003.png
32,33,5,6,27,28,44,Train/44/00044_00029_00004.png
32,33,5,6,27,28,44,Train/44/00044_00029_00005.png
33,32,6,5,28,27,44,Train/44/00044_00029_00006.png
33,33,6,6,28,28,44,Train/44/00044_00029_00007.png
34,33,6,5,29,28,44,Train/44/00044_00029_00008.png
33,34,5,6,28,29,44,Train/44/00044_00029_00009.png
33,34,5,6,28,29,44,Train/44/00044_00029_00010.png
36,35,6,5,31,30,44,Train/44/00044_00029_00011.png
36,36,5,5,31,31,44,Train/44/00044_00029_00012.png
36,37,5,6,31,32,44,Train/44/00044_00029_00013.png
37,37,6,6,32,32,44,Train/44/00044_00029_00014.png
37,37,6,6,32,32,44,Train/44/00044_00029_00015.png
41,41,6,6,36,36,44,Train/44/00044_00029_00016.png
41,41,6,6,36,36,44,Train/44/00044_00029_00017.png
41,40,6,5,36,35,44,Train/44/00044_00029_00018.png
40,41,5,6,35,36,44,Train/44/00044_00029_00019.png
41,40,6,5,36,35,44,Train/44/00044_00029_00020.png
40,41,5,6,35,36,44,Train/44/00044_00029_00021.png
40,40,5,5,35,35,44,Train/44/00044_00029_00022.png
42,42,5,5,37,37,44,Train/44/00044_00029_00023.png
44,44,6,6,39,39,44,Train/44/00044_00029_00024.png
47,46,6,5,42,41,44,Train/44/00044_00029_00025.png
48,49,5,6,43,44,44,Train/44/00044_00029_00026.png
52,53,5,6,47,48,44,Train/44/00044_00029_00027.png
54,55,5,6,49,50,44,Train/44/00044_00029_00028.png
58,58,5,5,53,53,44,Train/44/00044_00030_00000.png
28,26,5,6,22,21,44,Train/44/00044_00030_00001.png
28,26,5,5,22,20,44,Train/44/00044_00030_00002.png
30,28,6,6,24,22,44,Train/44/00044_00030_00003.png
30,29,5,6,25,24,44,Train/44/00044_00030_00004.png
30,29,5,6,25,24,44,Train/44/00044_00030_00005.png
32,29,6,5,27,24,44,Train/44/00044_00030_00006.png
32,29,5,5,26,24,44,Train/44/00044_00030_00007.png
32,31,5,6,27,26,44,Train/44/00044_00030_00008.png
33,30,6,5,28,25,44,Train/44/00044_00030_00009.png
33,31,5,5,27,25,44,Train/44/00044_00030_00010.png
35,32,6,5,30,27,44,Train/44/00044_00030_00011.png
36,33,5,5,30,28,44,Train/44/00044_00030_00012.png
38,35,6,6,33,30,44,Train/44/00044_00030_00013.png
39,35,6,5,33,29,44,Train/44/00044_00030_00014.png
40,37,6,6,34,31,44,Train/44/00044_00030_00015.png
40,37,5,6,34,32,44,Train/44/00044_00030_00016.png
40,38,5,5,35,32,44,Train/44/00044_00030_00017.png
43,40,6,6,38,35,44,Train/44/00044_00030_00018.png
44,42,6,6,39,36,44,Train/44/00044_00030_00019.png
46,42,6,5,41,37,44,Train/44/00044_00030_00020.png
48,44,6,5,43,39,44,Train/44/00044_00030_00021.png
49,47,5,6,44,42,44,Train/44/00044_00030_00022.png
49,47,5,6,44,42,44,Train/44/00044_00030_00023.png
51,48,5,5,46,43,44,Train/44/00044_00030_00024.png
51,48,5,5,46,43,44,Train/44/00044_00030_00025.png
53,50,6,6,48,45,44,Train/44/00044_00030_00026.png
55,51,6,5,50,46,44,Train/44/00044_00030_00027.png
59,55,5,6,54,50,44,Train/44/00044_00030_00028.png
